BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5998	5998	5998	5998	5998	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.990000	29.990000	29.990000	29.990000	29.990000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:19:19
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
3.320000	-0.024037	-0.122221	1.247335	-0.105344	-0.142981	0.381884	0.356064	552.241592	-0.015081	-0.008084
3.325000	-0.102127	-0.122221	-1.181782	0.000000	0.000000	0.615238	0.512768	552.584877	-0.015189	-0.007571
3.330000	-0.413850	-0.511040	-3.612873	0.000000	0.000000	-0.085384	0.121372	547.082672	-0.015100	-0.008672
3.335000	-0.803663	-0.744079	-8.471897	0.000000	0.000000	0.147972	0.199844	548.804123	-0.014950	-0.008129
3.340000	-0.180217	-0.122221	-1.529363	0.000000	0.000000	0.537268	0.356304	550.868088	-0.014908	-0.008103
3.345000	0.209597	0.266283	1.246545	0.085540	0.003605	0.615517	0.277832	550.523247	-0.015030	-0.007248
3.350000	1.768213	1.665464	14.436453	-0.003349	0.011316	1.705154	1.061825	556.373779	-0.014584	-0.007371
3.355000	0.755271	0.655419	6.105569	-0.004359	-0.000773	1.160751	0.513248	549.839401	-0.014633	-0.007610
3.360000	0.287050	0.343857	4.024033	-0.004088	0.000585	0.849705	-0.113316	542.960197	-0.014813	-0.007335
3.365000	0.443548	0.188392	3.328872	-0.042521	-0.055693	1.316971	0.121857	546.057083	-0.014634	-0.007474
3.370000	-0.413850	-0.433466	-3.265292	0.000000	0.000000	1.239279	-0.269779	544.334084	-0.015011	-0.007309
3.375000	0.209597	0.265966	0.899754	0.051059	0.110995	2.406887	0.670673	551.216011	-0.014645	-0.006224
3.380000	0.521320	0.576895	5.065985	0.007715	-0.019372	2.562828	0.827133	549.152443	-0.014708	-0.005910
3.385000	-0.413532	-0.433783	-3.265292	0.000000	0.000000	2.095840	0.279045	543.995857	-0.014502	-0.006466
3.390000	-0.257670	-0.044646	-1.876943	0.000000	0.000000	2.718767	0.984562	547.778534	-0.014533	-0.006621
3.395000	1.066995	0.888141	9.923432	-0.021692	0.027796	3.730715	1.924774	553.971954	-0.014187	-0.006242
3.400000	-0.491622	-0.355893	-4.652851	0.000000	0.000000	2.641075	1.219975	545.029198	-0.014385	-0.005971
3.405000	-0.102127	-0.044646	-0.141804	0.000000	0.000000	2.485415	1.220219	544.341072	-0.014397	-0.006326
3.410000	-0.023718	0.188392	0.552174	-0.017663	0.010848	1.785070	1.063759	540.556061	-0.014585	-0.006541
3.415000	0.287368	0.421747	2.636867	0.039789	0.000407	1.162697	0.672363	534.019730	-0.014857	-0.006782
3.420000	-0.024037	0.188392	-0.835385	0.000000	0.000000	1.240110	1.299175	536.775688	-0.014333	-0.006773
3.425000	0.677181	0.499321	5.065591	-0.016909	0.018595	1.474022	1.613060	539.529694	-0.014043	-0.006400
3.430000	0.210233	0.188392	0.551384	-0.027274	-0.335450	0.773403	1.221664	537.120903	-0.014192	-0.006588
3.435000	0.287368	0.499321	4.024033	-0.004090	-0.000265	1.007034	1.535069	539.525826	-0.014470	-0.005696
3.440000	-0.101808	-0.122537	-1.182966	0.000000	0.000000	0.773403	1.378853	539.180992	-0.014582	-0.005517
3.445000	-0.180217	0.188075	0.204987	0.857735	-0.434393	0.695433	1.378853	540.214325	-0.014438	-0.004980
3.450000	-0.413532	-0.433783	-2.223340	0.000000	0.000000	-0.082605	0.674053	533.679962	-0.014477	-0.005544
3.455000	-0.257670	-0.278318	-3.265292	0.000000	0.000000	0.384106	1.379333	537.807091	-0.014381	-0.005883
3.460000	-0.413532	-0.355893	-2.223734	0.000000	0.000000	0.773403	1.457806	539.187584	-0.013912	-0.005519
3.465000	-0.257670	-0.278318	-2.571315	0.000000	0.000000	1.396051	1.771210	542.969887	-0.013947	-0.005667
3.470000	-1.348701	-1.366570	-12.289364	0.000000	0.000000	-0.004911	0.361134	530.590797	-0.013774	-0.006813
3.475000	-0.569712	-0.588931	-3.612873	0.000000	0.000000	0.851095	0.752769	535.751282	-0.013559	-0.006587
3.480000	-0.024037	-0.122537	0.899754	-0.213643	-0.304442	0.695433	0.517838	531.626472	-0.013435	-0.005916
3.485000	-0.024037	0.110501	0.204593	-0.344942	-0.429540	0.539768	0.282661	529.562119	-0.013483	-0.006645
3.490000	0.911133	0.654786	9.228271	-0.036138	0.009731	1.629129	0.830757	538.162766	-0.013192	-0.006031
3.495000	-0.803663	-0.588931	-7.083942	0.000000	0.000000	1.317804	-0.031223	531.975182	-0.012886	-0.006779
3.500000	-0.335760	-0.200111	-2.224524	0.000000	0.000000	2.173532	0.281696	537.822212	-0.012887	-0.005836
3.505000	-0.024037	0.033245	-1.876943	0.000000	0.000000	2.796459	0.516148	540.916779	-0.012947	-0.005638
3.510000	-0.725892	-0.433466	-4.653641	0.000000	0.000000	2.329195	-0.346077	536.448311	-0.012703	-0.006178
3.515000	0.911451	0.810567	8.535477	-0.024867	-0.012202	3.963514	0.985287	547.798325	-0.012604	-0.005239
3.520000	-0.336078	-0.122537	-2.224524	0.000000	0.000000	3.340586	0.044834	540.580093	-0.012198	-0.006146
3.525000	-0.102127	-0.044646	-0.141804	0.000000	0.000000	4.196592	0.671158	545.740555	-0.012001	-0.005940
3.530000	-0.413850	-0.277685	-4.306061	0.000000	0.000000	4.507639	0.905605	548.494179	-0.011732	-0.005576
3.535000	-0.491622	-0.511040	-3.960454	0.000000	0.000000	4.896379	1.140297	552.277267	-0.011772	-0.005373
3.540000	-0.803026	-0.666505	-8.124317	0.000000	0.000000	4.429113	0.826656	548.835533	-0.012050	-0.005394
3.545000	-0.102127	-0.044330	-0.488201	0.000000	0.000000	4.039816	0.826412	546.430618	-0.011759	-0.005938
3.550000	-0.102127	0.033245	-1.876943	0.000000	0.000000	3.417444	0.669712	543.680862	-0.011575	-0.006310
3.555000	0.676863	0.499638	6.800731	-0.021548	-0.028300	3.261503	0.904644	547.810326	-0.011257	-0.006272
3.560000	0.287368	0.266283	3.677242	-0.020980	0.027039	3.183533	0.982872	548.496117	-0.011459	-0.006611
3.565000	-0.257988	-0.199794	-1.182966	0.000000	0.000000	2.716545	0.982872	547.465500	-0.011353	-0.006106
3.570000	0.443548	0.422064	3.676452	0.011133	0.026171	2.638575	1.452976	550.901031	-0.011712	-0.005743
3.575000	1.300309	1.121813	12.006546	-0.008259	-0.009245	3.495138	2.079544	555.372231	-0.011756	-0.004528
3.580000	0.287368	0.422064	1.941706	-0.008619	-0.097905	2.171587	1.531204	547.807236	-0.011653	-0.004914
3.585000	0.287368	0.344173	2.981291	-0.025924	-0.031274	1.937954	1.609921	550.214088	-0.011699	-0.004723
3.590000	0.599091	0.422064	5.064801	-0.016600	-0.018769	2.638853	2.628361	556.405190	-0.011591	-0.004711
3.595000	-0.725892	-0.511040	-4.653641	0.000000	0.000000	1.471521	1.688393	546.435272	-0.011215	-0.005280
3.600000	-0.024037	-0.044330	-0.141804	0.000000	0.000000	2.561159	2.707073	556.062294	-0.011487	-0.004547
3.605000	-0.413850	-0.122221	-3.265292	0.000000	0.000000	2.250113	2.315441	551.936691	-0.011347	-0.004909
3.610000	0.131506	0.111135	0.205777	0.230597	-0.425555	2.639408	2.707073	554.002594	-0.011100	-0.004906
3.615000	0.131506	0.266283	0.552174	-0.023848	0.007745	1.861095	2.080505	545.406586	-0.010922	-0.005479
3.620000	0.053416	0.033245	0.204593	-0.353270	-0.421232	1.939342	1.688393	541.623901	-0.010894	-0.005329
3.625000	0.131506	0.266283	0.553357	0.195675	0.008317	2.639965	2.158737	545.063705	-0.010850	-0.005312
3.630000	-0.179898	-0.121903	-0.141804	0.000000	0.000000	2.951569	2.002033	545.063705	-0.010862	-0.005306
3.635000	0.209597	0.266283	2.634500	-0.051723	0.001459	3.496248	2.158737	549.191605	-0.010798	-0.004583
3.640000	0.131506	0.033245	2.286920	-0.085430	-0.037874	3.418556	1.766865	545.061768	-0.011102	-0.004950
3.645000	0.365140	0.577212	5.064801	0.008436	0.018302	3.574497	1.766865	545.066025	-0.010666	-0.004949
3.650000	-0.102127	0.033245	-1.876943	0.000000	0.000000	2.718767	0.826656	536.467308	-0.010699	-0.005875
3.655000	-0.257988	-0.044646	-1.530546	0.000000	0.000000	3.107508	1.218529	540.597549	-0.010406	-0.005144
3.660000	-0.102127	0.033245	-0.489385	0.000000	0.000000	3.963514	1.766621	546.442261	-0.010654	-0.004589
3.665000	-0.569712	-0.511040	-5.696383	0.000000	0.000000	4.274841	2.001556	550.567444	-0.010801	-0.004565
3.670000	-0.336078	-0.122221	-2.224524	0.000000	0.000000	4.352533	2.471416	553.660095	-0.011067	-0.004387
3.675000	-0.024037	-0.121903	-0.141804	0.000000	0.000000	4.430225	2.393185	556.755058	-0.011113	-0.003848
3.680000	-0.413850	-0.277685	-2.917712	0.000000	0.000000	3.184921	1.766380	546.778549	-0.011386	-0.004416
3.685000	-0.179898	-0.199794	-0.835385	0.000000	0.000000	2.951290	1.844852	544.716522	-0.011201	-0.005476
3.690000	-0.491940	-0.511040	-4.653641	0.000000	0.000000	2.250668	1.688148	543.340302	-0.011203	-0.005833
3.695000	-0.102127	-0.122221	0.205777	0.255575	-0.400607	2.717657	2.158497	544.716141	-0.011192	-0.005837
3.700000	-0.491622	-0.433466	-4.653641	0.000000	0.000000	2.639965	2.158497	545.059418	-0.011292	-0.005313
3.705000	-0.257988	-0.277685	-1.876943	0.000000	0.000000	2.484579	2.080265	546.086174	-0.011814	-0.004780
3.710000	1.534580	1.432426	13.048104	-0.003317	0.012921	4.119177	3.568813	558.467201	-0.011820	-0.004391
3.715000	0.287368	0.266283	4.022849	-0.064521	-0.046593	2.095562	1.845093	542.303490	-0.011774	-0.005327
3.720000	0.521320	0.344173	4.371613	-0.018856	-0.021328	2.095562	1.766865	541.610710	-0.012234	-0.006031
3.725000	0.599091	0.499638	6.106359	-0.023696	-0.000247	2.095840	1.610161	540.233337	-0.012489	-0.005339
3.730000	-1.349020	-0.822287	-11.594202	0.000000	0.000000	1.784792	1.297001	538.855164	-0.012733	-0.005691
3.735000	-0.257988	-0.044330	-2.224524	0.000000	0.000000	2.951845	2.237209	549.515518	-0.012851	-0.004755
3.740000	-0.413850	-0.277685	-3.959270	0.000000	0.000000	2.562828	1.923805	548.137344	-0.013089	-0.004756
3.745000	-0.257988	-0.122221	-1.876943	0.000000	0.000000	2.640520	2.080505	547.790176	-0.013430	-0.004937
3.750000	-0.023718	-0.122221	-0.835782	0.000000	0.000000	3.185200	2.550858	550.198593	-0.013281	-0.005450
3.755000	0.053416	0.266283	1.594916	-0.045317	-0.057249	2.640520	2.315922	547.789795	-0.013430	-0.005637
3.760000	-0.023718	-0.044646	1.941706	-0.005094	-0.092617	2.406887	2.080990	546.411240	-0.013677	-0.006336
3.765000	-0.335760	-0.355893	-3.612873	0.000000	0.000000	2.406887	2.237694	547.784760	-0.013861	-0.006327
3.770000	0.365777	0.188392	1.941706	-0.009507	-0.095257	2.640520	2.237934	548.813431	-0.014172	-0.006487
3.775000	0.209597	0.343857	0.899754	0.051059	0.109091	1.939899	1.767830	543.996239	-0.014495	-0.006524
3.780000	0.677181	0.576895	5.757989	-0.014888	-0.017120	2.017591	1.689598	546.055534	-0.014883	-0.006498
3.785000	-0.024037	0.188392	0.899754	0.056772	0.112892	1.161308	1.141022	543.303474	-0.014926	-0.006858
3.790000	1.378718	1.276961	11.312174	-0.019660	-0.010133	1.705433	1.611126	549.490685	-0.015212	-0.006455
3.795000	0.677181	0.577212	6.453940	-0.013261	0.014312	0.616072	0.906090	543.642097	-0.015448	-0.007365
3.800000	0.521320	0.499638	6.453150	-0.012753	-0.015012	1.238722	1.219254	550.864586	-0.015373	-0.006422
3.805000	0.209278	0.266283	1.941706	-0.007734	-0.096140	0.615793	0.749146	548.796753	-0.015846	-0.006426
3.810000	0.131506	0.343857	0.205777	0.821787	0.478578	0.537825	0.592445	548.106705	-0.016083	-0.006084
3.815000	0.131506	0.266283	2.288497	0.020704	-0.123244	0.615793	0.905605	550.513565	-0.016123	-0.006240
3.820000	-0.257988	0.110501	-1.181782	0.000000	0.000000	0.460133	0.905605	548.796753	-0.015840	-0.006089
3.825000	-0.413532	-0.433466	-3.959270	0.000000	0.000000	0.304468	0.749146	548.106705	-0.016074	-0.006435
3.830000	0.209278	0.188392	3.675269	-0.053605	-0.024525	0.693485	1.140781	550.856064	-0.016225	-0.006761
3.835000	-0.491303	-0.666821	-5.348013	0.000000	0.000000	1.082781	1.140781	552.918083	-0.016396	-0.006393
3.840000	-0.335760	-0.200111	-3.265292	0.000000	0.000000	0.304192	0.749146	547.414330	-0.016535	-0.006444
3.845000	0.365777	0.343857	5.412382	-0.003347	0.000415	-0.006578	0.514214	543.288742	-0.016430	-0.007179
3.850000	0.209597	0.265966	0.900148	0.185801	-0.100826	-0.317905	0.122581	540.534721	-0.016727	-0.007202
3.855000	0.209597	0.343857	1.247335	-0.109465	-0.151202	0.071671	0.592686	543.633957	-0.016312	-0.006657
3.860000	-0.024037	0.266283	-0.141804	0.000000	0.000000	-0.006023	0.671158	542.600616	-0.016452	-0.007196
3.865000	-0.179898	-0.044646	0.552174	-0.011440	0.020133	0.227331	0.592930	542.943512	-0.016562	-0.007362
3.870000	-0.179898	-0.200111	-0.141804	0.000000	0.000000	0.538935	0.592930	545.007866	-0.016509	-0.006293
3.875000	0.599410	0.421747	5.759962	-0.014598	-0.016502	1.083895	0.671402	547.412392	-0.016786	-0.006096
3.880000	0.521638	0.343857	4.024033	-0.005371	0.000585	0.383551	0.045074	540.875679	-0.017079	-0.007019
3.885000	0.209597	0.265966	2.982081	-0.066091	-0.030762	0.305857	-0.111626	541.218575	-0.017175	-0.006834
3.890000	-0.335760	-0.278318	-3.959270	0.000000	0.000000	0.772846	0.358479	547.065239	-0.017115	-0.006604
3.895000	-0.179580	-0.122537	-1.530546	0.000000	0.000000	0.305857	0.045319	541.561470	-0.017275	-0.007010
3.900000	-0.569393	-0.588931	-5.000432	0.000000	0.000000	1.006201	0.828823	548.783592	-0.017179	-0.006776
3.905000	-0.413532	-0.355893	-2.917712	0.000000	0.000000	0.772846	0.828823	547.752968	-0.017093	-0.006960
3.910000	-0.491303	-0.433783	-3.959270	0.000000	0.000000	0.694876	0.594135	544.313553	-0.017201	-0.006301
3.915000	-0.102127	0.032611	0.898964	0.058579	-0.095610	-0.161407	0.124031	537.778389	-0.017270	-0.007943
3.920000	-0.023718	-0.122537	-0.835385	0.000000	0.000000	-0.160852	0.124031	535.712097	-0.017563	-0.008328
3.925000	0.287368	0.343540	4.024823	-0.034281	0.000533	0.384106	0.437675	539.152290	-0.017470	-0.007934
3.930000	-0.569393	-0.511357	-6.041990	0.000000	0.000000	-0.316238	-0.189133	534.681480	-0.017479	-0.008507
3.935000	-0.413532	-0.355893	-3.612083	0.000000	0.000000	0.228443	-0.110901	539.838081	-0.017664	-0.007552
3.940000	0.365777	0.110501	2.634500	-0.053027	0.002760	0.462076	0.359203	541.556831	-0.017727	-0.007721
3.945000	-0.101808	0.032611	-1.530546	0.000000	0.000000	-0.393930	-0.659237	534.675285	-0.018152	-0.008134
3.950000	-0.413532	-0.278318	-2.918895	0.000000	0.000000	-1.249380	-1.442745	529.175797	-0.017856	-0.008545
3.955000	-0.024037	0.188392	0.553357	-0.237833	-0.679530	-0.704979	-0.893929	536.738846	-0.018067	-0.008094
3.960000	0.911133	0.888141	8.536660	-0.010637	-0.012362	-0.082327	-0.189133	543.959030	-0.018177	-0.007839
3.965000	-0.257670	-0.278318	-3.265292	0.000000	0.000000	-0.393930	-0.267361	542.926071	-0.018311	-0.007678
3.970000	-0.257670	-0.278318	-1.530546	0.000000	0.000000	-0.394209	-0.110661	545.675827	-0.018437	-0.007644
3.975000	-0.179898	0.110185	-1.530546	0.000000	0.000000	-0.082605	0.124031	548.084198	-0.018256	-0.007794
3.980000	0.443866	0.421114	3.676452	0.011132	0.026177	-0.705532	-0.189133	543.271301	-0.018176	-0.007848
3.985000	-0.023718	0.110501	-0.836965	0.000000	0.000000	-0.783503	0.124752	543.959030	-0.018149	-0.008199
3.990000	0.833361	0.732360	6.453150	-0.013816	-0.015805	-0.705532	0.437916	545.679314	-0.017983	-0.008707
3.995000	0.677818	0.499005	6.799547	-0.021525	-0.000236	-1.172522	0.124752	541.211220	-0.017783	-0.008940
4.000000	-0.179898	0.110501	0.204987	0.857701	-0.426067	-1.328184	-0.188889	541.206947	-0.018222	-0.008579
4.005000	0.210233	0.110501	0.900938	-0.084283	-0.309372	-1.094830	0.124512	543.613800	-0.018259	-0.008379
4.010000	-0.102127	0.188075	-1.182966	0.000000	0.000000	-1.328463	-0.267120	539.835762	-0.017823	-0.008246
4.015000	-0.101808	0.110185	0.204987	0.255851	-1.358627	-1.795174	-0.580765	533.300606	-0.017917	-0.009578
4.020000	0.443548	0.499321	3.676452	0.011133	0.025709	-0.472178	-0.032429	539.837303	-0.017635	-0.008957
4.025000	0.365777	0.265966	3.328872	-0.042007	-0.056206	0.150473	0.123791	542.246094	-0.017469	-0.009097
4.030000	0.365777	0.421431	5.064801	-0.015586	-0.018766	0.539492	0.201778	544.310059	-0.017416	-0.008718
4.035000	0.599410	0.499321	6.800731	-0.021298	-0.028299	2.095840	0.827862	553.598038	-0.017068	-0.008425
4.040000	-0.179898	0.032611	-0.141804	0.000000	0.000000	2.329195	0.592686	554.626724	-0.017370	-0.008230
4.045000	0.365777	0.343857	3.328872	-0.042007	-0.056721	2.329195	0.200573	551.532547	-0.017362	-0.008088
4.050000	0.911133	0.888141	7.842289	-0.011561	0.010892	2.951845	0.435261	552.569359	-0.016808	-0.008596
4.055000	0.287368	0.188392	2.982081	-0.066665	-0.030190	3.029537	0.278316	551.881248	-0.016833	-0.008943
4.060000	-0.101808	-0.044646	-1.183362	0.000000	0.000000	2.951290	0.356304	552.568977	-0.016808	-0.009277
4.065000	0.443548	0.266283	3.328872	-0.042521	-0.056208	2.561995	-0.113796	549.131111	-0.016682	-0.009319
4.070000	-0.257988	-0.355893	-0.835782	0.000000	0.000000	2.561995	-0.192268	551.193123	-0.016836	-0.009279
4.075000	-0.102127	-0.044646	-0.488201	0.000000	0.000000	2.795349	0.199123	552.909935	-0.017118	-0.009094
4.080000	-0.023718	-0.200111	-1.529363	0.000000	0.000000	2.017035	-0.349213	547.408882	-0.017044	-0.009163
4.085000	0.521320	0.577212	4.717220	0.021224	0.039913	1.472078	-0.427444	543.968712	-0.017133	-0.009568
4.090000	0.989223	0.888141	9.575851	-0.028653	0.018823	2.017035	0.434536	552.567039	-0.016989	-0.008938
4.095000	-0.647483	-0.588931	-7.082365	0.000000	0.000000	0.927397	-0.348972	542.935760	-0.017256	-0.009763
4.100000	-0.023718	0.188392	1.594126	-0.044362	-0.175988	1.083059	0.121372	547.060959	-0.017348	-0.009364
4.105000	-0.179898	-0.122537	-2.224524	0.000000	0.000000	1.315859	0.513248	551.187317	-0.017442	-0.008620
4.110000	-0.335760	-0.200111	-1.182966	0.000000	0.000000	1.705154	1.218285	558.409821	-0.017332	-0.007689
4.115000	-0.023718	-0.122221	-0.835782	0.000000	0.000000	1.159918	1.140057	555.660065	-0.017182	-0.008064
4.120000	-0.179898	-0.200111	-0.141804	0.000000	0.000000	-0.084827	0.513733	544.997398	-0.017369	-0.009415
4.125000	-0.257988	-0.122537	-1.182966	0.000000	0.000000	0.304192	1.140541	549.468185	-0.017348	-0.009189
4.130000	-0.959206	-0.822287	-8.125106	0.000000	0.000000	-0.240768	1.062309	546.030342	-0.017218	-0.009592
4.135000	-0.024037	-0.122221	-0.489385	0.000000	0.000000	0.148251	1.611126	550.850227	-0.016641	-0.009528
4.140000	-0.335760	-0.355893	-3.265292	0.000000	0.000000	-0.474123	0.906090	544.999718	-0.017132	-0.009430
4.145000	-0.491622	-0.511357	-3.958480	0.000000	0.000000	-0.162519	1.141502	546.721169	-0.016978	-0.008888
4.150000	0.443548	0.188392	5.412382	-0.003663	0.001047	-0.006578	1.063274	546.723106	-0.016765	-0.008886
4.155000	0.443866	0.343857	2.981291	-0.067884	-0.095395	-0.473568	0.906815	541.221283	-0.016699	-0.009323
4.160000	-0.102127	0.188392	0.205777	0.255575	-0.433815	-0.706644	0.280006	537.783806	-0.016576	-0.009708
4.165000	0.599728	0.343857	4.369640	-0.047084	-0.065110	0.227610	0.828583	539.849709	-0.016326	-0.009692
4.170000	0.443548	0.576895	2.288497	0.124022	0.040840	1.395496	1.376919	548.105148	-0.016118	-0.008877
4.175000	0.209597	0.188392	1.594126	-0.047581	-0.175988	1.629129	1.141987	548.107086	-0.015908	-0.008869
4.180000	-0.102127	0.110501	-0.835782	0.000000	0.000000	2.173811	0.985287	548.448822	-0.016249	-0.007648
4.185000	0.054054	0.110501	1.594126	-0.045435	-0.174913	2.407722	0.985287	546.733566	-0.015760	-0.008539
4.190000	-0.569393	-0.433783	-6.389571	0.000000	0.000000	2.174644	0.280251	538.824890	-0.015655	-0.009865
4.195000	-0.024037	-0.044646	0.899754	-0.213643	-0.306347	3.342253	1.141987	545.706818	-0.015277	-0.009080
4.200000	-0.257670	-0.278318	-2.224524	0.000000	0.000000	3.575609	1.063515	544.675819	-0.015206	-0.009269
4.205000	-0.024037	0.110501	2.287710	-0.137021	-0.038699	3.964903	1.063515	546.051651	-0.015182	-0.009245
4.210000	-0.101808	0.188392	-1.529363	0.000000	0.000000	3.809519	0.749874	543.303841	-0.014813	-0.009629
4.215000	0.521638	0.499321	4.370430	-0.018816	0.021552	4.276506	0.906334	546.396881	-0.015075	-0.008714
4.220000	0.521638	0.576895	3.676452	0.010666	0.025245	3.965181	0.514698	542.959007	-0.014939	-0.009451
4.225000	0.287368	0.343857	4.370430	-0.017636	0.022335	3.186869	-0.268810	538.143394	-0.015046	-0.009855
4.230000	0.054054	0.188392	0.205777	0.238878	-0.433815	2.953514	-0.425270	537.457603	-0.014833	-0.010212
4.235000	0.287368	0.343857	4.024033	-0.004090	0.000585	3.109177	-0.033398	540.548279	-0.015308	-0.009644
4.240000	0.443866	0.343857	4.022849	-0.065377	-0.047017	3.186869	0.280006	547.425568	-0.015331	-0.008845
4.245000	-0.024037	0.188392	0.899754	0.056772	0.112892	2.797573	-0.033154	545.361984	-0.015376	-0.008865
4.250000	0.365777	0.188075	1.594126	-0.049737	-0.175983	2.408276	0.045319	545.361984	-0.015360	-0.008522
4.255000	0.209597	0.343540	0.900148	0.185801	-0.102722	1.785904	-0.111385	543.638985	-0.015717	-0.008717
4.260000	-0.101808	0.032611	0.552567	0.204994	-0.327941	1.163254	-0.189133	541.921410	-0.015411	-0.010313
4.265000	-0.179898	0.032611	-0.489385	0.000000	0.000000	0.929619	-0.110661	542.952415	-0.015482	-0.010121
4.270000	-0.569393	-0.589248	-4.306851	0.000000	0.000000	0.229000	-0.502293	539.510300	-0.015779	-0.010522
4.275000	-0.335760	-0.511357	-3.612083	0.000000	0.000000	0.151306	-0.580524	541.919090	-0.015592	-0.010298
4.280000	0.209597	0.110501	1.594916	-0.123747	-0.174962	0.073336	-0.658997	540.541306	-0.015853	-0.010320
4.285000	0.365777	0.265966	3.676452	0.011599	0.027105	-0.237711	-0.815456	539.510681	-0.015760	-0.010158
4.290000	1.145403	1.043289	10.617409	-0.043333	0.007622	-0.004356	-0.502293	542.607201	-0.015565	-0.010287
4.295000	0.365777	0.265966	0.899754	0.047240	0.110995	-0.627008	-1.207329	538.136787	-0.015562	-0.010519
4.300000	-0.179580	0.032611	-1.182966	0.000000	0.000000	-1.093994	-1.833897	533.665985	-0.015565	-0.011115
4.305000	-0.023718	0.110501	-0.488201	0.000000	0.000000	-0.004356	-1.207329	541.230965	-0.015606	-0.010635
4.310000	0.677500	0.499005	6.453150	-0.013285	-0.015010	0.929897	-0.737469	547.078018	-0.015581	-0.010018
4.315000	-0.101808	-0.122537	-1.529363	0.000000	0.000000	0.696264	-1.207813	545.011726	-0.015854	-0.010386
4.320000	-0.335760	-0.122537	-2.917712	0.000000	0.000000	0.306971	-1.913090	539.853577	-0.015883	-0.010281
4.325000	-0.569393	-0.744712	-5.348013	0.000000	0.000000	0.462355	-2.070034	537.795830	-0.015281	-0.011018
4.330000	-0.335760	-0.278318	-1.529363	0.000000	0.000000	1.162975	-1.835102	541.923347	-0.015189	-0.010595
4.335000	-0.335442	-0.511357	-3.612873	0.000000	0.000000	1.941290	-1.130066	544.672707	-0.015362	-0.011263
