BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5995	5995	5995	5995	5995	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.975000	29.975000	29.975000	29.975000	29.975000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:09:25
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
23.140000	0.416845	0.161589	3.552114	-0.018589	-0.032373	2.245556	2.552374	546.786736	-0.004259	-0.048342
23.145000	0.650478	0.783764	7.022394	0.007169	-0.045516	1.389549	1.612160	538.533226	-0.004074	-0.049749
23.150000	0.806658	0.705873	5.634835	0.008337	-0.022513	1.856817	2.082268	541.625877	-0.004400	-0.049657
23.155000	-0.206283	0.006441	-0.959329	0.000000	0.000000	2.090172	2.317442	546.443459	-0.004145	-0.048883
23.160000	0.105440	0.394944	1.123391	0.109327	-0.191341	2.323526	2.630602	547.474464	-0.004256	-0.048630
23.165000	-0.128193	-0.071450	-0.959329	0.000000	0.000000	2.012201	2.474386	546.100571	-0.004035	-0.049093
23.170000	-0.284691	-0.071450	-0.612539	0.000000	0.000000	1.700876	2.160982	543.350433	-0.003824	-0.050026
23.175000	0.027350	0.083698	1.121814	-0.213826	-0.186280	1.934509	2.239210	545.412460	-0.004038	-0.049146
23.180000	0.261302	0.394944	2.163766	0.027256	0.032884	1.700876	2.004040	543.351219	-0.003824	-0.049321
23.185000	0.416845	0.550409	3.899695	-0.001335	-0.007170	1.934788	1.925808	545.412842	-0.004037	-0.048786
23.190000	0.884430	0.783764	7.022790	-0.010818	0.008821	2.946455	2.866016	553.327309	-0.003686	-0.047612
23.195000	-0.050740	-0.149340	-0.612932	0.000000	0.000000	1.545212	1.690876	540.943573	-0.003726	-0.050405
23.200000	-0.206283	-0.226914	-4.431188	0.000000	0.000000	2.168142	2.160982	545.418655	-0.003385	-0.049835
23.205000	0.105122	0.394944	1.816185	0.000872	-0.013452	1.934788	1.925808	542.323685	-0.003287	-0.050286
23.210000	0.806658	0.628300	8.758326	-0.043157	-0.003524	2.479465	2.239210	547.827049	-0.003270	-0.049793
23.215000	0.494617	0.628300	5.286861	-0.024266	-0.005695	1.934788	1.769104	544.387650	-0.003272	-0.050088
23.220000	-0.050740	0.161589	0.082229	0.799017	0.930362	2.168419	1.769104	545.075760	-0.003277	-0.050023
23.225000	0.105440	0.161589	2.162976	0.028787	-0.053013	3.180088	2.239210	553.331184	-0.003260	-0.048270
23.230000	1.118382	1.250475	9.798304	-0.020660	0.005219	3.724768	2.787788	556.427322	-0.003152	-0.049212
23.235000	0.027350	0.161589	0.428230	0.006728	-0.936381	2.246111	1.377472	545.766975	-0.002834	-0.050986
23.240000	0.183212	0.394944	3.552114	-0.017142	-0.033818	1.857094	1.142544	541.986206	-0.002509	-0.051509
23.245000	-0.050740	-0.071450	1.816975	-0.064118	-0.007919	2.012758	1.064068	542.329102	-0.002624	-0.051647
23.250000	-0.362463	-0.226914	-4.777979	0.000000	0.000000	1.701431	0.672436	536.828064	-0.002420	-0.052160
23.255000	0.416845	0.317370	2.856953	0.019469	0.025464	2.947012	1.534416	547.488022	-0.002742	-0.050658
23.260000	-0.284055	-0.304805	-4.083608	0.000000	0.000000	2.868763	1.534416	548.865814	-0.002511	-0.050876
23.265000	-0.907820	-0.537843	-6.513908	0.000000	0.000000	2.946733	1.221012	548.520981	-0.002626	-0.050378
23.270000	0.416845	0.162222	4.592883	-0.027605	-0.045875	3.646799	2.161222	556.433517	-0.002500	-0.049187
23.275000	0.416845	0.472835	4.592883	-0.001118	-0.005740	2.557436	1.377956	545.430275	-0.002077	-0.051537
23.280000	0.338755	0.394944	3.205717	-0.001152	-0.067188	1.779402	0.594685	538.897835	-0.001742	-0.052308
23.285000	0.416845	0.550409	3.899695	-0.001335	-0.007170	2.168697	0.829861	541.304691	-0.001858	-0.051909
23.290000	1.118063	1.094693	10.145095	-0.013971	-0.004022	3.258614	1.691599	550.595406	-0.001533	-0.050207
23.295000	-0.362463	-0.226914	-2.348468	0.000000	0.000000	3.024982	1.221737	546.812317	-0.001428	-0.051056
23.300000	-0.830048	-0.459952	-4.778769	0.000000	0.000000	3.180645	1.456907	548.186214	-0.001649	-0.050936
23.305000	-0.518325	-0.537843	-2.696049	0.000000	0.000000	2.791348	1.065517	544.750294	-0.001205	-0.051938
23.310000	1.118382	0.861338	9.104326	-0.022257	-0.014405	3.881266	1.927258	551.974731	-0.001117	-0.051119
23.315000	0.105122	0.161589	1.121814	0.001536	0.153014	2.636242	0.516941	541.656109	-0.001098	-0.051688
23.320000	0.339392	0.161589	0.776600	0.073373	-0.147372	2.402885	0.673885	538.904037	-0.001097	-0.052311
23.325000	-0.050740	0.239163	-0.264168	0.000000	0.000000	2.480856	0.439194	538.905975	-0.000877	-0.052302
23.330000	0.105440	0.394944	2.510163	-0.047753	-0.009863	3.414833	1.222460	547.161407	-0.000893	-0.051197
23.335000	-0.362463	-0.226914	-2.349652	0.000000	0.000000	3.336863	1.065760	545.789440	-0.000452	-0.052012
23.340000	0.027669	0.006441	1.121814	-0.213832	-0.184765	3.103228	0.987528	544.760361	-0.000113	-0.052629
23.345000	-0.050421	-0.071450	0.081439	-0.688810	-3.689774	3.570774	0.909058	546.136211	-0.000130	-0.052493
23.350000	0.572388	0.705873	5.286861	-0.001579	0.030142	3.726437	0.909058	547.856876	-0.000025	-0.052501
23.355000	0.494935	0.472835	3.552114	-0.019073	-0.034300	3.648466	0.517422	548.204426	0.000308	-0.052277
23.360000	0.494935	0.550409	4.592883	-0.001492	-0.006111	4.038040	0.360477	548.892155	0.000293	-0.052207
23.365000	0.339392	0.472835	4.592883	-0.000747	-0.005740	4.115732	0.360477	548.894489	0.000509	-0.052205
23.370000	-0.128511	0.083698	-1.654490	0.000000	0.000000	3.726437	0.047073	545.796791	0.000414	-0.053359
23.375000	-0.050421	-0.071450	0.428230	0.010724	-0.924409	3.726158	0.047073	545.112942	0.000855	-0.054118
23.380000	0.651115	0.550409	3.899695	-0.002656	-0.007170	4.038040	0.125549	545.459709	0.001174	-0.054608
23.385000	0.183212	0.550409	1.816185	0.066909	0.089923	4.115732	0.047321	546.494606	0.001500	-0.054675
23.390000	-0.050421	0.006441	0.774233	-0.229046	-0.144255	3.804129	-0.501019	545.114883	0.001073	-0.054443
23.395000	0.416845	0.550409	4.246092	-0.015502	0.015850	4.972015	0.125549	553.717487	0.001345	-0.053108
23.400000	-0.362463	-0.149024	-1.654490	0.000000	0.000000	4.582441	-0.344559	550.963486	0.001146	-0.053356
23.405000	0.183530	0.006441	1.469394	-0.041397	0.054092	5.205372	-0.030910	554.061939	0.001443	-0.053582
23.410000	0.027350	0.161589	1.816185	0.001815	-0.010626	4.193701	-0.970884	544.436451	0.002163	-0.056230
23.415000	0.183212	0.317370	2.162582	-0.028093	0.033540	4.193979	-1.362276	542.031952	0.002504	-0.056290
23.420000	0.416845	0.472835	2.856953	0.019469	0.024267	4.894602	-0.735472	547.531036	0.002016	-0.055749
23.425000	0.416845	0.162222	3.204534	-0.001624	-0.006060	4.583553	-1.283319	543.064507	0.002595	-0.056709
23.430000	-0.362463	-0.226914	-4.431188	0.000000	0.000000	4.506140	-1.753185	542.033882	0.002713	-0.056623
23.435000	-0.050740	0.161589	1.469394	-0.037890	0.051769	6.062489	-0.577801	552.696171	0.002500	-0.054719
23.440000	-0.284691	-0.226914	-0.612932	0.000000	0.000000	5.829134	-0.499086	551.319939	0.002514	-0.055204
23.445000	0.416845	0.550409	4.245302	-0.015538	-0.029127	6.141016	-0.185442	552.009598	0.002718	-0.055491
23.450000	0.572707	0.705873	4.246092	-0.016310	0.015044	5.284731	-0.576834	542.723549	0.002900	-0.056948
23.455000	-0.284691	-0.071450	-3.736027	0.000000	0.000000	4.895990	-0.733053	539.971859	0.002928	-0.057232
23.460000	0.027350	0.161272	-0.614512	0.000000	0.000000	4.195648	-0.811283	535.848202	0.003424	-0.058024
23.465000	0.650478	0.550725	5.634835	0.008947	-0.021907	5.129902	-0.262466	541.009075	0.003470	-0.056967
23.470000	-0.830048	-0.616051	-5.471957	0.000000	0.000000	4.585220	-0.497156	538.255455	0.003284	-0.057248
23.475000	-0.596415	-0.537843	-4.430398	0.000000	0.000000	5.285843	-0.026810	545.130390	0.002779	-0.056198
23.480000	-0.362463	-0.149340	-3.389630	0.000000	0.000000	5.519476	0.051662	545.475620	0.002879	-0.055992
23.485000	-0.518325	-0.382379	-4.431188	0.000000	0.000000	4.507807	-0.809835	538.255051	0.003287	-0.057588
23.490000	-0.751639	-0.693624	-6.513908	0.000000	0.000000	4.430113	-1.279940	535.160473	0.003419	-0.057726
23.495000	-0.050740	0.239163	0.082229	0.799017	0.909607	4.664024	-1.123240	536.191093	0.003291	-0.057798
23.500000	0.105440	0.083698	0.080649	0.768638	-3.765544	4.119345	-1.749563	532.065125	0.003561	-0.059288
23.505000	0.183530	0.316737	2.858137	0.021184	-0.041313	4.897381	-1.279457	538.597565	0.003158	-0.058059
23.510000	-0.518325	-0.460269	-5.471957	0.000000	0.000000	4.586332	-1.749563	537.909439	0.003174	-0.058466
23.515000	-0.128511	0.005808	-2.002071	0.000000	0.000000	5.131290	-1.279215	543.412434	0.003125	-0.058242
23.520000	-0.751958	-0.382379	-6.166328	0.000000	0.000000	4.819410	-1.435919	543.406609	0.002473	-0.057886
23.525000	-0.595778	-0.460269	-5.472350	0.000000	0.000000	4.663748	-1.671091	542.379475	0.003038	-0.058511
23.530000	-0.985591	-0.849089	-7.554677	0.000000	0.000000	3.418446	-2.611061	534.124031	0.003127	-0.060439
23.535000	0.416845	0.239163	4.246092	-0.044153	-0.027560	3.729494	-2.219425	539.968369	0.002752	-0.059275
23.540000	0.027350	0.083698	-0.266142	0.000000	0.000000	3.340475	-2.532829	537.214359	0.002555	-0.059919
23.545000	0.183212	0.239163	2.510556	-0.000108	-0.084426	3.573553	-2.219425	541.682827	0.002196	-0.059262
23.550000	-0.907501	-0.693624	-9.984584	0.000000	0.000000	3.184256	-2.533070	538.932697	0.002444	-0.060605
23.555000	-0.907820	-0.616051	-6.861489	0.000000	0.000000	3.261948	-2.454599	540.310085	0.002658	-0.061154
23.560000	-0.050421	-0.149340	-0.959329	0.000000	0.000000	3.573553	-2.298380	542.718872	0.002747	-0.061063
23.565000	-0.128511	-0.071450	-2.002071	0.000000	0.000000	3.806629	-2.298380	545.121456	0.002176	-0.060619
23.570000	0.728887	0.550409	8.063952	-0.016574	-0.050894	4.117956	-2.220150	548.218758	0.002264	-0.059416
23.575000	0.806658	0.783447	5.287254	-0.002619	-0.042394	4.351589	-2.377094	549.249382	0.002142	-0.059815
23.580000	0.416527	0.550409	5.288044	-0.000970	-0.005308	4.117678	-2.690737	548.559319	0.001934	-0.059877
23.585000	0.027350	0.083698	0.429020	0.290599	-0.039977	4.195648	-2.769213	547.870811	0.001932	-0.060641
23.590000	-0.985591	-0.693624	-7.903047	0.000000	0.000000	3.572718	-3.396017	543.055183	0.001970	-0.061850
23.595000	-0.128511	-0.149340	0.081439	-0.667715	-3.668733	3.494747	-3.239073	542.711887	0.002085	-0.062419
23.600000	0.105440	0.317370	2.163766	-0.027382	-0.054678	3.806629	-3.160843	543.399612	0.002070	-0.062344
23.605000	0.105440	0.239163	2.163372	-0.083461	0.034223	4.195648	-3.004145	547.182705	0.001934	-0.061054
23.610000	-0.439598	-0.382696	-5.819537	0.000000	0.000000	3.495026	-3.787895	540.988888	0.001756	-0.062421
23.615000	0.416845	0.550409	2.163766	0.025674	0.031303	4.117678	-2.926153	549.928169	0.001273	-0.060751
23.620000	0.105440	0.394944	2.511346	-0.047813	-0.085851	4.428724	-2.690983	553.365639	0.001039	-0.060042
23.625000	0.105440	0.317370	0.429020	0.286595	-0.051960	4.195370	-2.534277	551.648846	0.001377	-0.060749
23.630000	-0.907501	-0.693624	-6.167118	0.000000	0.000000	2.638464	-3.709181	538.920284	0.001348	-0.063368
23.635000	-0.206283	-0.304805	-2.695652	0.000000	0.000000	2.638464	-3.552479	539.606861	0.001125	-0.062590
23.640000	-0.050740	0.239163	0.426653	0.297209	0.846395	3.261116	-3.003902	543.389149	0.000984	-0.062004
23.645000	0.962838	0.705873	9.104326	-0.021881	-0.014029	3.416777	-2.376852	546.481392	0.000645	-0.062197
23.650000	-0.362463	-0.304805	-3.737211	0.000000	0.000000	3.027205	-2.846958	543.726219	0.000219	-0.061449
23.655000	0.261302	0.472518	3.204534	-0.038519	-0.067847	3.805517	-1.906988	554.729092	-0.000239	-0.059924
23.660000	-0.050740	0.083698	-2.348468	0.000000	0.000000	3.416224	-1.828516	553.696537	-0.000334	-0.059526
23.665000	-0.128511	-0.149340	0.429020	-0.268530	-0.919219	2.092672	-2.220150	545.783985	-0.000404	-0.060894
23.670000	1.040928	0.783447	9.451907	-0.027694	-0.023806	1.859318	-1.984735	545.439152	-0.000505	-0.060769
23.675000	0.027350	0.161589	1.469394	-0.039059	0.051769	1.236666	-2.376369	541.656845	-0.000376	-0.060654
23.680000	0.183530	0.239163	2.163766	-0.028176	-0.053883	0.769678	-2.533070	537.869900	-0.000699	-0.061252
23.685000	0.027350	0.161272	-0.266142	0.000000	0.000000	1.081003	-2.219910	539.245743	-0.000709	-0.061108
23.690000	-0.440235	-0.460269	-3.389630	0.000000	0.000000	1.158417	-2.220150	542.341076	-0.000816	-0.059885
23.695000	-1.063363	-0.926980	-9.290213	0.000000	0.000000	1.936731	-1.750044	548.527920	-0.001270	-0.059229
23.700000	-0.128511	0.005808	0.079862	-2.197278	0.992701	2.092394	-1.280182	550.589943	-0.001488	-0.058339
23.705000	-0.206283	-0.149340	-0.959329	0.000000	0.000000	1.002756	-2.141920	540.962925	-0.001035	-0.060043
23.710000	-0.362463	-0.149340	-3.389630	0.000000	0.000000	0.847372	-2.298622	538.552208	-0.001371	-0.060129
23.715000	-0.206283	-0.149340	-3.390024	0.000000	0.000000	0.457796	-2.534039	535.112400	-0.001368	-0.060860
23.720000	-0.050421	0.083698	-0.959329	0.000000	0.000000	1.003033	-2.063931	537.862549	-0.001604	-0.059863
23.725000	0.183212	0.239163	1.123391	0.216095	-0.018118	1.936731	-1.437609	545.770428	-0.001941	-0.058847
23.730000	0.105759	0.005808	0.776600	0.079991	-0.142959	2.403442	-0.654099	549.552734	-0.002052	-0.058303
23.735000	-0.595778	-0.382696	-4.084791	0.000000	0.000000	2.248058	-0.732571	548.520172	-0.002161	-0.058235
23.740000	-0.128511	-0.071450	1.121814	-0.210769	-0.183237	2.247501	-0.811283	549.900284	-0.001716	-0.058086
23.745000	-0.050421	0.005808	-0.266142	0.000000	0.000000	2.403442	-0.811283	549.208687	-0.002163	-0.057469
23.750000	1.040610	1.016803	10.841046	-0.012904	0.014008	2.325193	-0.498362	549.891750	-0.002595	-0.058100
23.755000	0.183530	0.239163	1.816185	-0.000077	-0.011565	1.235834	-1.438332	540.262794	-0.002384	-0.059099
23.760000	-0.440553	-0.227231	-4.084791	0.000000	0.000000	1.391218	-1.203400	542.670036	-0.002488	-0.058669
23.765000	0.105440	0.083698	3.205324	-0.037397	-0.005588	2.013590	-0.263189	550.232716	-0.002909	-0.057901
23.770000	0.572707	0.550092	5.634441	-0.033870	-0.022003	2.091282	-0.106487	550.577541	-0.002800	-0.058043
23.775000	0.027350	-0.071450	2.510556	0.001258	-0.081704	1.235277	-0.498362	545.764217	-0.002575	-0.058885
23.780000	-0.206283	-0.071450	-2.696049	0.000000	0.000000	1.780235	-0.184959	549.201694	-0.002796	-0.058185
23.785000	0.261302	0.472518	2.163766	0.027256	0.032095	1.780235	-0.184959	548.512028	-0.003020	-0.057913
23.790000	1.274562	1.249841	10.493859	0.003535	0.004926	2.325193	0.363375	551.951832	-0.003019	-0.057572
23.795000	0.261620	0.316737	1.816185	-0.001023	-0.012505	1.547157	-0.498362	545.760742	-0.003028	-0.057499
23.800000	0.105440	0.239163	2.163766	-0.027382	-0.053883	1.547157	-0.420132	545.072617	-0.003033	-0.057922
23.805000	0.183212	0.161272	2.162582	-0.028093	0.035128	1.936453	0.128443	548.167194	-0.003138	-0.057789
23.810000	0.027350	0.083698	1.121814	-0.213826	-0.186280	1.469465	-0.420132	543.698719	-0.002817	-0.058417
23.815000	0.261302	0.239163	2.162976	0.027202	-0.053802	1.391773	-0.106247	543.010609	-0.002818	-0.058852
23.820000	-0.362463	-0.149340	-3.737211	0.000000	0.000000	1.313803	-0.498362	540.944710	-0.003051	-0.059061
23.825000	0.027669	0.083698	1.121814	0.003055	0.154542	2.092394	-0.106487	546.790958	-0.003154	-0.057927
23.830000	-0.907820	-0.693941	-7.207886	0.000000	0.000000	1.625685	-0.811768	541.973392	-0.003390	-0.058762
23.835000	0.339392	0.472518	4.593673	-0.053682	-0.047400	2.248058	-0.263672	548.506222	-0.003697	-0.057220
23.840000	0.261302	0.239163	2.857743	-0.021860	0.025983	2.248058	-0.028500	548.161007	-0.003809	-0.057782
23.845000	0.105440	0.239163	1.816185	0.000869	-0.011565	2.092394	-0.106730	548.158657	-0.004023	-0.058125
23.850000	-0.751639	-0.616051	-4.431582	0.000000	0.000000	1.002478	-1.046940	539.218994	-0.003608	-0.060106
23.855000	0.183530	0.316737	2.162582	-0.028096	0.033547	1.547436	-0.577076	542.999744	-0.003933	-0.059530
23.860000	-0.050421	-0.071450	0.081439	-0.688810	-3.689774	1.158417	-0.890238	540.245739	-0.004163	-0.059822
23.865000	-0.751639	-0.538477	-5.471957	0.000000	0.000000	1.391773	-0.968710	542.652599	-0.004263	-0.059726
23.870000	-0.518325	-0.616051	-3.737211	0.000000	0.000000	1.002478	-1.282356	542.991615	-0.004798	-0.058806
23.875000	-0.127875	-0.149340	-1.654490	0.000000	0.000000	1.702820	-0.498846	551.930893	-0.005175	-0.057197
23.880000	-0.673868	-0.227231	-5.125560	0.000000	0.000000	1.313803	-0.577076	548.493034	-0.004976	-0.057899
23.885000	-0.128193	-0.149340	-1.306910	0.000000	0.000000	-0.321072	-1.203642	538.861378	-0.005009	-0.060314
23.890000	-0.050421	-0.072083	-0.613722	0.000000	0.000000	-0.009192	-1.203642	538.516544	-0.005137	-0.060176
23.895000	-0.050421	0.005808	0.081439	-0.688810	-3.710644	0.146471	-1.203642	540.576233	-0.005567	-0.059248
23.900000	0.105440	0.083698	1.123391	0.109327	-0.185246	-0.009192	-1.281872	539.202335	-0.005353	-0.060097
23.905000	0.183212	0.394311	3.898512	-0.031168	-0.006375	0.302412	-0.968468	541.609573	-0.005450	-0.058968
23.910000	-1.219224	-1.160018	-11.026142	0.000000	0.000000	0.068779	-1.281872	540.229469	-0.005901	-0.059106
23.915000	-0.829729	-0.616051	-7.556650	0.000000	0.000000	1.236387	-0.341902	548.482571	-0.006071	-0.057909
23.920000	-0.595778	-0.382696	-4.430398	0.000000	0.000000	0.691708	-0.733295	544.355034	-0.006099	-0.057986
23.925000	-0.128511	0.005808	-0.266142	0.000000	0.000000	0.224720	-1.124928	539.194187	-0.006255	-0.059053
23.930000	-0.440235	-0.072083	-2.002071	0.000000	0.000000	-0.008635	-1.281872	536.099606	-0.006173	-0.059915
23.935000	0.106077	0.161272	1.121024	-0.107125	-0.187740	0.147028	-1.125170	535.754391	-0.006296	-0.060138
23.940000	0.261302	0.550092	2.857743	-0.021860	0.023590	0.769678	-0.968710	539.190296	-0.006724	-0.059058
23.945000	-0.206283	-0.227231	-2.002071	0.000000	0.000000	0.925064	-0.734018	541.941990	-0.006693	-0.058767
23.950000	0.806977	0.783447	5.287651	-0.025536	0.029773	2.170088	0.597824	555.355171	-0.006676	-0.057230
23.955000	-0.829729	-0.538477	-5.125560	0.000000	0.000000	1.391495	-0.185926	549.506599	-0.006832	-0.058324
23.960000	-0.595778	-0.538477	-4.084791	0.000000	0.000000	0.924507	-0.420856	547.441086	-0.007060	-0.058189
23.965000	0.027350	0.316737	2.162582	-0.026507	0.033547	0.845982	-0.342869	548.126877	-0.007267	-0.058119
23.970000	-0.907501	-0.693941	-6.859516	0.000000	0.000000	-1.021973	-1.596241	535.398697	-0.007489	-0.060335
23.975000	0.728887	0.783447	5.634441	-0.012889	0.011015	-0.555262	-0.812975	541.246891	-0.007310	-0.059889
23.980000	0.261302	0.316737	3.204534	-0.000556	-0.007121	-0.088551	-0.264639	547.092003	-0.007575	-0.058059
23.985000	0.105440	0.316737	1.468604	0.042492	0.049621	-0.010859	0.127237	551.217194	-0.007735	-0.057983
23.990000	1.040610	1.171951	10.145885	-0.025778	-0.004210	0.767454	1.067450	557.065781	-0.007571	-0.056901
23.995000	-0.206283	-0.305122	-2.000491	0.000000	0.000000	-0.556372	0.127237	546.748322	-0.007451	-0.058978
24.000000	-0.050421	0.005808	-0.266142	0.000000	0.000000	-0.400433	0.048765	548.467453	-0.007542	-0.058272
24.005000	0.183530	0.239163	2.163766	-0.028176	-0.053883	-0.322741	-0.029705	546.056725	-0.007911	-0.058352
24.010000	1.507876	1.249841	12.922976	-0.002223	-0.003413	0.377882	0.440157	553.281929	-0.007720	-0.056410
24.015000	0.651115	0.705557	4.592883	-0.002240	-0.006855	-0.166521	-0.264879	546.061378	-0.007476	-0.057995
24.020000	0.417800	0.238846	0.429020	0.270577	-0.047933	-0.010580	-0.108177	547.434898	-0.007683	-0.057857
24.025000	-0.128511	0.083382	-1.654490	0.000000	0.000000	0.145082	-0.029705	548.125343	-0.007459	-0.057440
24.030000	-0.206283	-0.149340	-0.960513	0.000000	0.000000	0.222775	-0.108177	547.094322	-0.007367	-0.057719
24.035000	0.651115	0.550409	5.634441	-0.012585	0.011925	0.067669	-0.264639	544.001297	-0.007074	-0.058564
24.040000	-0.128193	0.005808	-0.961303	0.000000	0.000000	0.301300	-0.578285	543.311249	-0.007315	-0.058626
24.045000	-0.050421	-0.227231	-2.002071	0.000000	0.000000	0.690874	-0.186407	546.063698	-0.007290	-0.057651
24.050000	-0.518325	-0.227231	-4.431582	0.000000	0.000000	0.613182	-0.891689	541.593285	-0.007241	-0.057925
24.055000	0.183530	0.161589	2.510556	0.048346	-0.007600	1.624849	-0.108177	551.222633	-0.007363	-0.055913
24.060000	-0.050421	0.005808	-0.266142	0.000000	0.000000	1.002478	-0.421824	546.066032	-0.007082	-0.056950
24.065000	0.728887	0.705873	8.063952	-0.016574	-0.051318	1.781069	0.205225	550.538788	-0.006942	-0.056339
24.070000	0.105440	0.239163	2.857743	-0.063230	-0.040912	0.457796	-0.421341	540.221317	-0.006809	-0.058442
24.075000	-0.128193	0.083698	-1.655280	0.000000	0.000000	0.146749	-0.734745	538.502987	-0.006707	-0.058089
24.080000	0.261620	0.161272	2.163766	0.027253	0.035259	0.224720	-0.264397	539.535542	-0.006585	-0.058174
24.085000	-0.362463	-0.227231	-4.431188	0.000000	0.000000	0.458632	-0.107697	537.476238	-0.006174	-0.058051
24.090000	-0.829729	-0.616051	-5.473140	0.000000	0.000000	1.081003	0.283939	544.009453	-0.006450	-0.055802
24.095000	-0.829729	-0.616051	-5.471957	0.000000	0.000000	1.470299	0.519112	546.765388	-0.005990	-0.055530
24.100000	-0.050421	0.083698	0.774233	-0.229046	-0.146450	1.937288	0.832514	548.827011	-0.006204	-0.054990
24.105000	0.183530	0.239163	1.816185	-0.000077	-0.011565	1.158974	0.283939	539.204273	-0.005400	-0.056652
24.110000	0.338755	0.316737	2.510163	-0.001334	0.066981	1.392885	0.440882	539.549488	-0.005294	-0.056446
24.115000	-0.206283	0.005808	-1.306910	0.000000	0.000000	1.470856	0.283939	539.206593	-0.005189	-0.056301
24.120000	0.183212	0.472518	2.163766	0.028050	0.032095	1.626797	0.362169	538.863697	-0.005087	-0.056515
24.125000	0.494935	0.316737	4.940464	-0.013699	-0.023988	2.016090	0.754044	542.303513	-0.005067	-0.055475
24.130000	-0.673868	-0.693624	-5.471957	0.000000	0.000000	2.327139	0.910746	545.741375	-0.005265	-0.055129
24.135000	-0.518325	-0.304805	-3.389630	0.000000	0.000000	2.560772	1.145678	547.807266	-0.005033	-0.054586
24.140000	-0.673549	-0.616051	-5.819537	0.000000	0.000000	2.015535	0.832275	542.305832	-0.004845	-0.055129
24.145000	0.027350	0.239163	-0.266142	0.000000	0.000000	2.016090	0.675571	539.903248	-0.004312	-0.055544
24.150000	-0.284691	-0.227231	-1.655280	0.000000	0.000000	1.549105	0.283697	535.087620	-0.004336	-0.056734
24.155000	0.572707	0.627983	4.940464	0.010578	0.013320	2.094061	0.753803	538.528954	-0.004104	-0.056392
24.160000	0.027350	0.161272	1.815395	-0.065273	-0.221116	2.016090	0.362169	537.842018	-0.004106	-0.055391
24.165000	-0.206283	-0.149340	-2.002071	0.000000	0.000000	2.638742	0.910263	544.028831	-0.004521	-0.054784
24.170000	-1.141771	-0.616051	-7.903047	0.000000	0.000000	2.171476	0.518389	539.217457	-0.004101	-0.055608
24.175000	-0.284055	-0.304805	-2.349652	0.000000	0.000000	3.416777	1.615301	550.222252	-0.004277	-0.054537
24.180000	-0.440235	-0.382379	-4.431188	0.000000	0.000000	2.560493	0.832035	542.656857	-0.004087	-0.055616
24.185000	-0.206283	-0.149340	-0.612932	0.000000	0.000000	2.716434	0.988735	544.718880	-0.004297	-0.054717
24.190000	0.261302	0.472518	4.245302	0.013924	0.016307	2.327139	0.675093	541.622364	-0.004420	-0.055191
24.195000	0.806658	0.783764	8.759113	-0.015454	-0.047441	2.249168	0.518389	539.907505	-0.003875	-0.055537
24.200000	0.261620	0.472518	3.550931	-0.051835	-0.034401	2.793850	1.380129	546.442661	-0.003954	-0.053693
24.205000	-0.050740	0.083698	-0.266142	0.000000	0.000000	2.638186	1.380129	546.444603	-0.003728	-0.054039
24.210000	0.884748	0.705873	8.411532	-0.009066	-0.037834	3.260283	1.850231	550.916954	-0.003609	-0.053791
24.215000	0.105440	0.006441	1.121814	0.001530	0.156057	2.403997	1.379887	544.727024	-0.003401	-0.055427
24.220000	0.416845	0.472518	4.245302	-0.015538	-0.028724	3.104618	1.771761	549.885948	-0.003501	-0.054061
24.225000	-0.128511	0.083698	-0.266142	0.000000	0.000000	2.793293	1.458357	545.415916	-0.003411	-0.053625
24.230000	-0.596415	-0.149340	-4.431188	0.000000	0.000000	1.859318	0.361446	537.503761	-0.003543	-0.054897
24.235000	0.651115	0.550409	5.288044	-0.001946	-0.005308	2.948677	1.458118	547.477936	-0.003622	-0.053077
24.240000	0.416845	0.316737	2.163766	0.025674	0.033679	2.793015	1.458118	546.446922	-0.003514	-0.053696
24.245000	0.416845	0.472518	3.899695	-0.001335	-0.006731	3.182312	1.771521	549.200539	-0.003290	-0.053439
24.250000	-1.063681	-0.693624	-9.984190	0.000000	0.000000	2.170088	0.831308	540.945110	-0.003307	-0.054917
